Date,Game,Boxscore Link
"Saturday, May 20, 2023",Detroit Tigers (5) @ Washington Nationals (4),https://www.baseball-reference.com/teams/DET/2023.shtml
"Sunday, May 21, 2023",Minnesota Twins (4) @ Los Angeles Angels (3),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Sunday, May 21, 2023",Seattle Mariners (3) @ Atlanta Braves (5),https://www.baseball-reference.com/teams/SEA/2023.shtml
"Sunday, May 21, 2023",Kansas City Royals (5) @ Chicago White Sox (4),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Sunday, May 21, 2023",New York Yankees (2) @ Cincinnati Reds (2),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Sunday, May 21, 2023",Oakland Athletics (2) @ Houston Astros (5),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Sunday, May 21, 2023",Cleveland Guardians (5) @ New York Mets (2),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Sunday, May 21, 2023",Cleveland Guardians (2) @ New York Mets (2),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Sunday, May 21, 2023",Chicago Cubs (2) @ Philadelphia Phillies (8),https://www.baseball-reference.com/teams/CHC/2023.shtml
"Sunday, May 21, 2023",Arizona D'Backs (7) @ Pittsburgh Pirates (7),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Sunday, May 21, 2023",Boston Red Sox (7) @ San Diego Padres (7),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Sunday, May 21, 2023",Miami Marlins (7) @ San Francisco Giants (10),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Sunday, May 21, 2023",Los Angeles Dodgers (10) @ St. Louis Cardinals (6),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Sunday, May 21, 2023",Milwaukee Brewers (13) @ Tampa Bay Rays (13),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Sunday, May 21, 2023",Colorado Rockies (13) @ Texas Rangers (8),https://www.baseball-reference.com/teams/COL/2023.shtml
"Sunday, May 21, 2023",Baltimore Orioles (6) @ Toronto Blue Jays (6),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Sunday, May 21, 2023",Detroit Tigers (6) @ Washington Nationals (2),https://www.baseball-reference.com/teams/DET/2023.shtml
"Monday, May 22, 2023",Boston Red Sox (2) @ Los Angeles Angels (8),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Monday, May 22, 2023",Los Angeles Dodgers (6) @ Atlanta Braves (6),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Monday, May 22, 2023",St. Louis Cardinals (6) @ Cincinnati Reds (3),https://www.baseball-reference.com/teams/STL/2023.shtml
"Monday, May 22, 2023",Chicago White Sox (3) @ Cleveland Guardians (5),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Monday, May 22, 2023",Miami Marlins (5) @ Colorado Rockies (8),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Monday, May 22, 2023",Detroit Tigers (12) @ Kansas City Royals (12),https://www.baseball-reference.com/teams/DET/2023.shtml
"Monday, May 22, 2023",Houston Astros (4) @ Milwaukee Brewers (4),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Monday, May 22, 2023",San Francisco Giants (6) @ Minnesota Twins (6),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Monday, May 22, 2023",Arizona D'Backs (6) @ Philadelphia Phillies (6),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Monday, May 22, 2023",Texas Rangers (6) @ Pittsburgh Pirates (11),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Monday, May 22, 2023",Oakland Athletics (11) @ Seattle Mariners (6),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Monday, May 22, 2023",Toronto Blue Jays (6) @ Tampa Bay Rays (4),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Tuesday, May 23, 2023",Boston Red Sox (4) @ Los Angeles Angels (8),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Tuesday, May 23, 2023",Los Angeles Dodgers (7) @ Atlanta Braves (7),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Tuesday, May 23, 2023",New York Mets (7) @ Chicago Cubs (8),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Tuesday, May 23, 2023",St. Louis Cardinals (4) @ Cincinnati Reds (4),https://www.baseball-reference.com/teams/STL/2023.shtml
"Tuesday, May 23, 2023",Chicago White Sox (5) @ Cleveland Guardians (5),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Tuesday, May 23, 2023",Miami Marlins (5) @ Colorado Rockies (4),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Tuesday, May 23, 2023",Detroit Tigers (4) @ Kansas City Royals (6),https://www.baseball-reference.com/teams/DET/2023.shtml
"Tuesday, May 23, 2023",Houston Astros (6) @ Milwaukee Brewers (4),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Tuesday, May 23, 2023",San Francisco Giants (6) @ Minnesota Twins (6),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Tuesday, May 23, 2023",Baltimore Orioles (6) @ New York Yankees (4),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Tuesday, May 23, 2023",Arizona D'Backs (6) @ Philadelphia Phillies (6),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Tuesday, May 23, 2023",Texas Rangers (3) @ Pittsburgh Pirates (3),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Tuesday, May 23, 2023",Oakland Athletics (3) @ Seattle Mariners (20),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Tuesday, May 23, 2023",Toronto Blue Jays (7) @ Tampa Bay Rays (7),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Tuesday, May 23, 2023",San Diego Padres (7) @ Washington Nationals (7),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Wednesday, May 24, 2023",Boston Red Sox (7) @ Los Angeles Angels (4),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Wednesday, May 24, 2023",Los Angeles Dodgers (4) @ Atlanta Braves (4),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Wednesday, May 24, 2023",New York Mets (4) @ Chicago Cubs (10),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Wednesday, May 24, 2023",St. Louis Cardinals (10) @ Cincinnati Reds (6),https://www.baseball-reference.com/teams/STL/2023.shtml
"Wednesday, May 24, 2023",Chicago White Sox (10) @ Cleveland Guardians (10),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Wednesday, May 24, 2023",Miami Marlins (6) @ Colorado Rockies (6),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Wednesday, May 24, 2023",Detroit Tigers (4) @ Kansas City Royals (4),https://www.baseball-reference.com/teams/DET/2023.shtml
"Wednesday, May 24, 2023",Houston Astros (4) @ Milwaukee Brewers (7),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Wednesday, May 24, 2023",San Francisco Giants (7) @ Minnesota Twins (9),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Wednesday, May 24, 2023",Baltimore Orioles (6) @ New York Yankees (6),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Wednesday, May 24, 2023",Arizona D'Backs (6) @ Philadelphia Phillies (3),https://www.baseball-reference.com/teams/ARI/2023.shtml
"Wednesday, May 24, 2023",Texas Rangers (6) @ Pittsburgh Pirates (6),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Wednesday, May 24, 2023",Oakland Athletics (6) @ Seattle Mariners (7),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Wednesday, May 24, 2023",Toronto Blue Jays (7) @ Tampa Bay Rays (5),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Wednesday, May 24, 2023",San Diego Padres (5) @ Washington Nationals (8),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Thursday, May 25, 2023",Philadelphia Phillies (8) @ Atlanta Braves (10),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Thursday, May 25, 2023",New York Mets (2) @ Chicago Cubs (2),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Thursday, May 25, 2023",St. Louis Cardinals (7) @ Cincinnati Reds (7),https://www.baseball-reference.com/teams/STL/2023.shtml
"Thursday, May 25, 2023",Miami Marlins (7) @ Colorado Rockies (7),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Thursday, May 25, 2023",Chicago White Sox (7) @ Detroit Tigers (5),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Thursday, May 25, 2023",San Francisco Giants (3) @ Milwaukee Brewers (3),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Thursday, May 25, 2023",Baltimore Orioles (3) @ New York Yankees (3),https://www.baseball-reference.com/teams/BAL/2023.shtml
"Thursday, May 25, 2023",Oakland Athletics (3) @ Seattle Mariners (6),https://www.baseball-reference.com/teams/OAK/2023.shtml
"Thursday, May 25, 2023",Toronto Blue Jays (6) @ Tampa Bay Rays (8),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Thursday, May 25, 2023",San Diego Padres (6) @ Washington Nationals (6),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Friday, May 26, 2023",Miami Marlins (7) @ Los Angeles Angels (7),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Friday, May 26, 2023",Boston Red Sox (6) @ Arizona D'Backs (6),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Friday, May 26, 2023",Philadelphia Phillies (12) @ Atlanta Braves (12),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Friday, May 26, 2023",Texas Rangers (9) @ Baltimore Orioles (9),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Friday, May 26, 2023",Cincinnati Reds (4) @ Chicago Cubs (4),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Friday, May 26, 2023",St. Louis Cardinals (4) @ Cleveland Guardians (5),https://www.baseball-reference.com/teams/STL/2023.shtml
"Friday, May 26, 2023",New York Mets (12) @ Colorado Rockies (12),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Friday, May 26, 2023",Chicago White Sox (12) @ Detroit Tigers (12),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Friday, May 26, 2023",Washington Nationals (15) @ Kansas City Royals (15),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Friday, May 26, 2023",San Francisco Giants (3) @ Milwaukee Brewers (3),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Friday, May 26, 2023",Toronto Blue Jays (5) @ Minnesota Twins (5),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Friday, May 26, 2023",San Diego Padres (5) @ New York Yankees (5),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Friday, May 26, 2023",Houston Astros (11) @ Oakland Athletics (11),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Friday, May 26, 2023",Pittsburgh Pirates (9) @ Seattle Mariners (9),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Friday, May 26, 2023",Los Angeles Dodgers (9) @ Tampa Bay Rays (8),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Saturday, May 27, 2023",Miami Marlins (2) @ Los Angeles Angels (2),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Saturday, May 27, 2023",Boston Red Sox (2) @ Arizona D'Backs (2),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Saturday, May 27, 2023",Philadelphia Phillies (5) @ Atlanta Braves (5),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Saturday, May 27, 2023",Texas Rangers (8) @ Baltimore Orioles (8),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Saturday, May 27, 2023",Cincinnati Reds (2) @ Chicago Cubs (2),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Saturday, May 27, 2023",St. Louis Cardinals (10) @ Cleveland Guardians (10),https://www.baseball-reference.com/teams/STL/2023.shtml
"Saturday, May 27, 2023",New York Mets (10) @ Colorado Rockies (7),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Saturday, May 27, 2023",Chicago White Sox (7) @ Detroit Tigers (4),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Saturday, May 27, 2023",Washington Nationals (3) @ Kansas City Royals (3),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Saturday, May 27, 2023",San Francisco Giants (9) @ Milwaukee Brewers (9),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Saturday, May 27, 2023",Toronto Blue Jays (9) @ Minnesota Twins (3),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Saturday, May 27, 2023",San Diego Padres (3) @ New York Yankees (6),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Saturday, May 27, 2023",Houston Astros (5) @ Oakland Athletics (5),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Saturday, May 27, 2023",Pittsburgh Pirates (5) @ Seattle Mariners (6),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Saturday, May 27, 2023",Los Angeles Dodgers (2) @ Tampa Bay Rays (2),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Sunday, May 28, 2023",Miami Marlins (4) @ Los Angeles Angels (4),https://www.baseball-reference.com/teams/MIA/2023.shtml
"Sunday, May 28, 2023",Boston Red Sox (4) @ Arizona D'Backs (11),https://www.baseball-reference.com/teams/BOS/2023.shtml
"Sunday, May 28, 2023",Philadelphia Phillies (11) @ Atlanta Braves (3),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Sunday, May 28, 2023",Texas Rangers (3) @ Baltimore Orioles (8),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Sunday, May 28, 2023",Cincinnati Reds (4) @ Chicago Cubs (4),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Sunday, May 28, 2023",St. Louis Cardinals (4) @ Cleveland Guardians (11),https://www.baseball-reference.com/teams/STL/2023.shtml
"Sunday, May 28, 2023",New York Mets (11) @ Colorado Rockies (6),https://www.baseball-reference.com/teams/NYM/2023.shtml
"Sunday, May 28, 2023",Chicago White Sox (6) @ Detroit Tigers (3),https://www.baseball-reference.com/teams/CHW/2023.shtml
"Sunday, May 28, 2023",Washington Nationals (3) @ Kansas City Royals (7),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Sunday, May 28, 2023",San Francisco Giants (7) @ Milwaukee Brewers (3),https://www.baseball-reference.com/teams/SFG/2023.shtml
"Sunday, May 28, 2023",Toronto Blue Jays (10) @ Minnesota Twins (10),https://www.baseball-reference.com/teams/TOR/2023.shtml
"Sunday, May 28, 2023",San Diego Padres (10) @ New York Yankees (10),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Sunday, May 28, 2023",Houston Astros (6) @ Oakland Athletics (6),https://www.baseball-reference.com/teams/HOU/2023.shtml
"Sunday, May 28, 2023",Pittsburgh Pirates (6) @ Seattle Mariners (11),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Sunday, May 28, 2023",Los Angeles Dodgers (11) @ Tampa Bay Rays (7),https://www.baseball-reference.com/teams/LAD/2023.shtml
"Monday, May 29, 2023",Colorado Rockies (7) @ Arizona D'Backs (5),https://www.baseball-reference.com/teams/COL/2023.shtml
"Monday, May 29, 2023",Cleveland Guardians (6) @ Baltimore Orioles (6),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Monday, May 29, 2023",Los Angeles Angels (1) @ Chicago White Sox (1),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Monday, May 29, 2023",Tampa Bay Rays (1) @ Chicago Cubs (5),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Monday, May 29, 2023",Texas Rangers (7) @ Detroit Tigers (7),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Monday, May 29, 2023",Minnesota Twins (6) @ Houston Astros (6),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Monday, May 29, 2023",Washington Nationals (6) @ Los Angeles Dodgers (7),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Monday, May 29, 2023",Atlanta Braves (7) @ Oakland Athletics (10),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Monday, May 29, 2023",New York Yankees (14) @ Seattle Mariners (14),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Monday, May 29, 2023",Pittsburgh Pirates (14) @ San Francisco Giants (7),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Monday, May 29, 2023",Kansas City Royals (5) @ St. Louis Cardinals (5),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Tuesday, May 30, 2023",Colorado Rockies (5) @ Arizona D'Backs (8),https://www.baseball-reference.com/teams/COL/2023.shtml
"Tuesday, May 30, 2023",Cleveland Guardians (8) @ Baltimore Orioles (9),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Tuesday, May 30, 2023",Cincinnati Reds (7) @ Boston Red Sox (7),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Tuesday, May 30, 2023",Los Angeles Angels (7) @ Chicago White Sox (2),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Tuesday, May 30, 2023",Tampa Bay Rays (2) @ Chicago Cubs (10),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Tuesday, May 30, 2023",Texas Rangers (5) @ Detroit Tigers (5),https://www.baseball-reference.com/teams/TEX/2023.shtml
"Tuesday, May 30, 2023",Minnesota Twins (5) @ Houston Astros (9),https://www.baseball-reference.com/teams/MIN/2023.shtml
"Tuesday, May 30, 2023",Washington Nationals (9) @ Los Angeles Dodgers (9),https://www.baseball-reference.com/teams/WSN/2023.shtml
"Tuesday, May 30, 2023",San Diego Padres (2) @ Miami Marlins (2),https://www.baseball-reference.com/teams/SDP/2023.shtml
"Tuesday, May 30, 2023",Philadelphia Phillies (2) @ New York Mets (2),https://www.baseball-reference.com/teams/PHI/2023.shtml
"Tuesday, May 30, 2023",Atlanta Braves (2) @ Oakland Athletics (10),https://www.baseball-reference.com/teams/ATL/2023.shtml
"Tuesday, May 30, 2023",New York Yankees (2) @ Seattle Mariners (2),https://www.baseball-reference.com/teams/NYY/2023.shtml
"Tuesday, May 30, 2023",Pittsburgh Pirates (2) @ San Francisco Giants (2),https://www.baseball-reference.com/teams/PIT/2023.shtml
"Tuesday, May 30, 2023",Kansas City Royals (2) @ St. Louis Cardinals (7),https://www.baseball-reference.com/teams/KCR/2023.shtml
"Tuesday, May 30, 2023",Milwaukee Brewers (7) @ Toronto Blue Jays (6),https://www.baseball-reference.com/teams/MIL/2023.shtml
"Wednesday, May 31, 2023",Colorado Rockies (6) @ Arizona D'Backs (12),https://www.baseball-reference.com/teams/COL/2023.shtml
"Wednesday, May 31, 2023",Cleveland Guardians (5) @ Baltimore Orioles (5),https://www.baseball-reference.com/teams/CLE/2023.shtml
"Wednesday, May 31, 2023",Cincinnati Reds (12) @ Boston Red Sox (12),https://www.baseball-reference.com/teams/CIN/2023.shtml
"Wednesday, May 31, 2023",Los Angeles Angels (4) @ Chicago White Sox (4),https://www.baseball-reference.com/teams/LAA/2023.shtml
"Wednesday, May 31, 2023",Tampa Bay Rays (3) @ Chicago Cubs (3),https://www.baseball-reference.com/teams/TBR/2023.shtml
"Wednesday, May 31, 2023",Texas Rangers (3) @ Detroit Tigers (8),https://www.baseball-reference.com/teams/TEX/2023.shtml
